algorithm,p,p_x,p_y,ell,ell_x,ell_y,leaf_log2,first_merge_log2,second_merge_log2,final_merge_log2,iteration_log2,free_final_work_log2,inverse_success_log2,expected_work_log2,memory_log2
MMT,3,2,-1,45,1.1615571822940942,0.0,32.585292669627414,47.56292477598093,-inf,-606.2902005737756,47.56292477598093,155.52098161388892,107.95805683790798,155.52098161388892,47.56292477598093
MMT,3,2,-1,46,1.1615571822940942,0.0,32.58530000585606,47.56293944843823,-inf,-622.2901932424722,47.56293944843823,155.52231805114644,107.95937860270821,155.52231805114644,47.56293944843823
MMT,3,2,-1,47,1.1615571822940942,0.0,32.58530734204741,47.56295412082092,-inf,-638.2901859113182,47.56295412082092,155.5236545089602,107.96070038813926,155.5236545089602,47.56295412082092
MMT,3,2,-1,48,1.1615571822940942,0.0,32.58531467820145,47.562968793129,-inf,-654.2901785803135,47.562968793129,155.52499098733077,107.96202219420177,155.52499098733077,47.562968793129
MMT,3,2,-1,49,1.1615571822940942,0.0,32.58532201431819,47.56298346536248,-inf,-670.2901712494579,47.56298346536248,155.52632748625885,107.96334402089637,155.52632748625885,47.56298346536248
MMT,3,2,-1,50,1.1615571822940942,0.0,32.585329350397615,47.56299813752133,-inf,-686.2901639187514,47.56299813752133,155.52766400574495,107.96466586822363,155.52766400574495,47.56299813752133
MMT,3,2,-1,51,1.1615571822940942,0.0,32.585336686439746,47.563012809605596,-inf,-702.2901565881943,47.563012809605596,155.52900054578987,107.96598773618426,155.52900054578987,47.563012809605596
MMT,3,2,-1,52,1.1615571822940942,0.0,32.58534402244457,47.56302748161525,-inf,-718.2901492577864,47.56302748161525,155.5303371063941,107.96730962477885,155.5303371063941,47.56302748161525
MMT,3,2,-1,53,1.1615571822940942,0.0,32.5853513584121,47.5630421535503,-inf,-734.2901419275277,47.5630421535503,155.53167368755834,107.96863153400804,155.53167368755834,47.5630421535503
MMT,3,2,-1,54,1.1615571822940942,0.0,32.58535869434231,47.563056825410726,-inf,-750.2901345974182,47.563056825410726,155.53301028928314,107.9699534638724,155.53301028928314,47.563056825410726
MMT,3,2,-1,55,1.1615571822940942,0.0,32.58536603023523,47.56307149719656,-inf,-766.2901272674579,47.56307149719656,155.53434691156917,107.97127541437261,155.53434691156917,47.56307149719656
MMT,3,2,-1,56,1.1615571822940942,0.0,32.58537336609085,47.5630861689078,-inf,-782.2901199376468,47.5630861689078,155.5356835544171,107.97259738550929,155.5356835544171,47.5630861689078
MMT,3,2,-1,57,1.1615571822940942,0.0,32.58538070190916,47.56310084054442,-inf,-798.2901126079848,47.56310084054442,155.5370202178275,107.97391937728305,155.5370202178275,47.56310084054442
MMT,3,2,-1,58,1.1615571822940942,0.0,32.58538803769017,47.56311551210645,-inf,-814.2901052784721,47.56311551210645,155.53835690180097,107.97524138969452,155.53835690180097,47.56311551210645
MMT,3,2,-1,59,1.1615571822940942,0.0,32.58539537343388,47.56313018359387,-inf,-830.2900979491087,47.56313018359387,155.53969360633823,107.97656342274435,155.53969360633823,47.56313018359387
MMT,3,2,-1,60,1.1615571822940942,0.0,32.5854027091403,47.5631448550067,-inf,-846.2900906198944,47.5631448550067,155.5410303314398,107.9778854764331,155.5410303314398,47.5631448550067
MMT,3,2,-1,61,1.1615571822940942,0.0,32.585410044809414,47.56315952634493,-inf,-862.2900832908292,47.56315952634493,155.5423670771064,107.97920755076149,155.5423670771064,47.56315952634493
MMT,3,2,-1,62,1.1615571822940942,0.0,32.58541738044123,47.56317419760856,-inf,-878.2900759619134,47.56317419760856,155.54370384333862,107.98052964573007,155.54370384333862,47.56317419760856
MMT,3,2,-1,63,1.1615571822940942,0.0,32.58542471603574,47.56318886879758,-inf,-894.2900686331465,47.56318886879758,155.54504063013707,107.98185176133948,155.54504063013707,47.56318886879758
MMT,3,2,-1,64,1.1615571822940942,0.0,32.58543205159295,47.56320353991201,-inf,-910.2900613045291,47.56320353991201,155.54637743750237,107.98317389759038,155.54637743750237,47.56320353991201
MMT,3,2,-1,65,1.1615571822940942,0.0,32.58543938711287,47.563218210951845,-inf,-926.2900539760608,47.563218210951845,155.54771426543522,107.98449605448339,155.54771426543522,47.563218210951845
MMT,3,2,-1,66,1.1615571822940942,0.0,32.58544672259549,47.56323288191709,-inf,-942.2900466477415,47.56323288191709,155.54905111393617,107.98581823201907,155.54905111393617,47.56323288191709
MMT,3,2,-1,67,1.1615571822940942,0.0,32.58545405804081,47.563247552807724,-inf,-958.2900393195717,47.563247552807724,155.55038798300583,107.98714043019811,155.55038798300583,47.563247552807724
MMT,3,2,-1,68,1.1615571822940942,0.0,32.58546139344884,47.56326222362378,-inf,-974.2900319915511,47.56326222362378,155.5517248726449,107.98846264902114,155.5517248726449,47.56326222362378
MMT,3,2,-1,69,1.1615571822940942,0.0,32.58546872881956,47.56327689436523,-inf,-990.2900246636793,47.56327689436523,155.553061782854,107.98978488848878,155.553061782854,47.56327689436523
MMT,3,2,-1,70,1.1615571822940942,0.0,32.585476064153,47.5632915650321,-inf,-1006.2900173359571,47.5632915650321,155.55439871363373,107.99110714860163,155.55439871363373,47.5632915650321
MMT,3,2,-1,71,1.1615571822940942,0.0,32.58548339944913,47.56330623562437,-inf,-1022.290010008384,47.56330623562437,155.5557356649847,107.99242942936033,155.5557356649847,47.56330623562437
MMT,3,2,-1,72,1.1615571822940942,0.0,32.585490734707975,47.56332090614205,-inf,-1038.2900026809598,47.56332090614205,155.55707263690755,107.99375173076551,155.55707263690755,47.56332090614205
MMT,3,2,-1,73,1.1615571822940942,0.0,32.585498069929514,47.56333557658513,-inf,-1054.289995353685,47.56333557658513,155.5584096294029,107.99507405281777,155.5584096294029,47.56333557658513
MMT,3,2,-1,74,1.1615571822940942,0.0,32.585505405113764,47.56335024695363,-inf,-1070.2899880265593,47.56335024695363,155.5597466424714,107.99639639551778,155.5597466424714,47.56335024695363
MMT,3,2,-1,75,1.1615571822940942,0.0,32.58551274026072,47.56336491724754,-inf,-1086.2899806995829,47.56336491724754,155.5610836761137,107.99771875886614,155.5610836761137,47.56336491724754
MMT,3,2,-1,76,1.1615571822940942,0.0,32.58552007537038,47.56337958746687,-inf,-1102.2899733727559,47.56337958746687,155.56242073033036,107.99904114286349,155.56242073033036,47.56337958746687
MMT,3,2,-1,77,1.1615571822940942,0.0,32.585527410442744,47.56339425761159,-inf,-1118.2899660460776,47.56339425761159,155.56375780512204,108.00036354751045,155.56375780512204,47.56339425761159
MMT,3,2,-1,78,1.1615571822940942,0.0,32.585534745477815,47.563408927681735,-inf,-1134.2899587195486,47.563408927681735,155.56509490048933,108.0016859728076,155.56509490048933,47.563408927681735
MMT,3,2,-1,79,1.1615571822940942,0.0,32.5855420804756,47.5634235976773,-inf,-1150.289951393169,47.5634235976773,155.56643201643297,108.00300841875567,155.56643201643297,47.5634235976773
MMT,3,2,-1,80,1.1615571822940942,0.0,32.585549415436084,47.56343826759827,-inf,-1166.2899440669382,47.56343826759827,155.56776915295347,108.00433088535522,155.56776915295347,47.56343826759827
MMT,3,2,-1,81,1.1615571822940942,0.0,32.58555675035928,47.563452937444666,-inf,-1182.289936740857,47.563452937444666,155.5691063100515,108.00565337260684,155.5691063100515,47.563452937444666
MMT,3,2,-1,82,1.1615571822940942,0.0,32.58556408524518,47.56346760721647,-inf,-1198.2899294149247,47.56346760721647,155.57044348772772,108.00697588051125,155.57044348772772,47.56346760721647
MMT,3,2,-1,83,1.1615571822940942,0.0,32.5855714200938,47.5634822769137,-inf,-1214.2899220891416,47.5634822769137,155.57178068598273,108.00829840906901,155.57178068598273,47.5634822769137
MMT,3,2,-1,84,1.1615571822940942,0.0,32.585578754905114,47.56349694653633,-inf,-1230.2899147635076,47.56349694653633,155.57311790481708,108.00962095828075,155.57311790481708,47.56349694653633
MMT,3,2,-1,85,1.1615571822940942,0.0,32.58558608967915,47.5635116160844,-inf,-1246.2899074380227,47.5635116160844,155.57445514423154,108.01094352814712,155.57445514423154,47.5635116160844
MMT,3,2,-1,86,1.1615571822940942,0.0,32.58559342441589,47.563526285557884,-inf,-1262.2899001126873,47.563526285557884,155.57579240422663,108.01226611866875,155.57579240422663,47.563526285557884
MMT,3,2,-1,87,1.1615571822940942,0.0,32.58560075911534,47.56354095495678,-inf,-1278.2898927875008,47.56354095495678,155.577129684803,108.01358872984622,155.577129684803,47.56354095495678
MMT,3,2,-1,88,1.1615571822940942,0.0,32.585608093777495,47.56355562428109,-inf,-1294.2898854624634,47.56355562428109,155.5784669859613,108.01491136168022,155.5784669859613,47.56355562428109
MMT,3,2,-1,89,1.1615571822940942,0.0,32.58561542840236,47.56357029353083,-inf,-1310.2898781375754,47.56357029353083,155.57980430770215,108.01623401417132,155.57980430770215,47.56357029353083
MMT,3,2,-1,90,1.1615571822940942,0.0,32.58562276298995,47.563584962706,-inf,-1326.2898708128366,47.563584962706,155.5811416500262,108.0175566873202,155.5811416500262,47.563584962706
MMT,3,2,-1,91,1.1615571822940942,0.0,32.585630097540246,47.563599631806596,-inf,-1342.2898634882465,47.563599631806596,155.58247901293407,108.01887938112746,155.58247901293407,47.563599631806596
MMT,3,2,-1,92,1.1615571822940942,0.0,32.58563743205325,47.5636143008326,-inf,-1358.289856163806,47.5636143008326,155.5838163964263,108.02020209559372,155.5838163964263,47.5636143008326
MMT,3,2,-1,93,1.1615571822940942,0.0,32.585644766528965,47.563628969784034,-inf,-1374.2898488395147,47.563628969784034,155.5851538005036,108.02152483071957,155.5851538005036,47.563628969784034
MMT,3,2,-1,94,1.1615571822940942,0.0,32.585652100967394,47.56364363866089,-inf,-1390.289841515372,47.56364363866089,155.58649122516664,108.02284758650573,155.58649122516664,47.56364363866089
MMT,3,2,-1,95,1.1615571822940942,0.0,32.58565943536854,47.563658307463186,-inf,-1406.289834191379,47.563658307463186,155.58782867041594,108.02417036295276,155.58782867041594,47.563658307463186
MMT,3,2,-1,96,1.1615571822940942,0.0,32.5856667697324,47.5636729761909,-inf,-1422.2898268675349,47.5636729761909,155.58916613625223,108.02549316006134,155.58916613625223,47.5636729761909
MMT,3,2,-1,97,1.1615571822940942,0.0,32.58567410405897,47.56368764484404,-inf,-1438.28981954384,47.56368764484404,155.59050362267607,108.02681597783203,155.59050362267607,47.56368764484404
MMT,3,2,-1,98,1.1615571822940942,0.0,32.58568143834825,47.56370231342261,-inf,-1454.2898122202942,47.56370231342261,155.59184112968808,108.02813881626547,155.59184112968808,47.56370231342261
MMT,3,2,-1,99,1.1615571822940942,0.0,32.58568877260025,47.5637169819266,-inf,-1470.2898048968973,47.5637169819266,155.59317865728895,108.02946167536233,155.59317865728895,47.5637169819266
MMT,3,2,-1,100,1.1615571822940942,0.0,32.585696106814964,47.56373165035603,-inf,-1486.28979757365,47.56373165035603,155.59451620547924,108.03078455512319,155.59451620547924,47.56373165035603
MMT,3,2,-1,101,1.1615571822940942,0.0,32.58570344099239,47.56374631871088,-inf,-1502.2897902505517,47.56374631871088,155.59585377425958,108.03210745554871,155.59585377425958,47.56374631871088
MMT,3,2,-1,102,1.1615571822940942,0.0,32.58571077513254,47.563760986991184,-inf,-1518.2897829276023,47.563760986991184,155.5971913636307,108.03343037663952,155.5971913636307,47.563760986991184
MMT,3,2,-1,103,1.1615571822940942,0.0,32.5857181092354,47.563775655196906,-inf,-1534.2897756048023,47.563775655196906,155.59852897359315,108.03475331839623,155.59852897359315,47.563775655196906
MMT,3,2,-1,104,1.1615571822940942,0.0,32.58572544330098,47.563790323328064,-inf,-1550.2897682821515,47.563790323328064,155.5998666041475,108.03607628081946,155.5998666041475,47.563790323328064
MMT,3,2,-1,105,1.1615571822940942,0.0,32.58573277732927,47.56380499138464,-inf,-1566.2897609596496,47.56380499138464,155.60120425529448,108.03739926390983,155.60120425529448,47.56380499138464
MMT,3,2,-1,106,1.1615571822940942,0.0,32.585740111320284,47.56381965936667,-inf,-1582.2897536372968,47.56381965936667,155.60254192703468,108.03872226766802,155.60254192703468,47.56381965936667
MMT,3,2,-1,107,1.1615571822940942,0.0,32.585747445274016,47.56383432727414,-inf,-1598.2897463150935,47.56383432727414,155.60387961936874,108.04004529209462,155.60387961936874,47.56383432727414
MMT,3,2,-1,108,1.1615571822940942,0.0,32.58575477919046,47.56384899510702,-inf,-1614.2897389930388,47.56384899510702,155.60521733229726,108.04136833719024,155.60521733229726,47.56384899510702
MMT,3,2,-1,109,1.1615571822940942,0.0,32.58576211306963,47.56386366286536,-inf,-1630.2897316711337,47.56386366286536,155.60655506582088,108.04269140295554,155.60655506582088,47.56386366286536
MMT,3,2,-1,110,1.1615571822940942,0.0,32.58576944691151,47.56387833054913,-inf,-1646.2897243493776,47.56387833054913,155.60789281994022,108.0440144893911,155.60789281994022,47.56387833054913
MMT,3,2,-1,111,1.1615571822940942,0.0,32.58577678071612,47.56389299815834,-inf,-1662.2897170277704,47.56389299815834,155.60923059465597,108.04533759649763,155.60923059465597,47.56389299815834
MMT,3,2,-1,112,1.1615571822940942,0.0,32.58578411448344,47.56390766569298,-inf,-1678.2897097063126,47.56390766569298,155.61056838996865,108.04666072427568,155.61056838996865,47.56390766569298
MMT,3,2,-1,113,1.1615571822940942,0.0,32.585791448213485,47.56392233315307,-inf,-1694.2897023850035,47.56392233315307,155.61190620587897,108.0479838727259,155.61190620587897,47.56392233315307
MMT,3,2,-1,114,1.1615571822940942,0.0,32.58579878190624,47.56393700053859,-inf,-1710.289695063844,47.56393700053859,155.61324404238752,108.04930704184893,155.61324404238752,47.56393700053859
MMT,3,2,-1,115,1.1615571822940942,0.0,32.585806115561724,47.56395166784955,-inf,-1726.2896877428334,47.56395166784955,155.61458189949497,108.0506302316454,155.61458189949497,47.56395166784955
MMT,3,2,-1,116,1.1615571822940942,0.0,32.58581344917993,47.563966335085965,-inf,-1742.2896804219718,47.563966335085965,155.6159197772019,108.05195344211592,155.6159197772019,47.563966335085965
MMT,3,2,-1,117,1.1615571822940942,0.0,32.58582078276086,47.56398100224783,-inf,-1758.2896731012595,47.56398100224783,155.61725767550894,108.05327667326112,155.61725767550894,47.56398100224783
MMT,3,2,-1,118,1.1615571822940942,0.0,32.585828116304505,47.563995669335114,-inf,-1774.2896657806964,47.563995669335114,155.61859559441675,108.05459992508163,155.61859559441675,47.563995669335114
MMT,3,2,-1,119,1.1615571822940942,0.0,32.58583544981087,47.56401033634785,-inf,-1790.2896584602822,47.56401033634785,155.61993353392594,108.0559231975781,155.61993353392594,47.56401033634785
MMT,3,2,-1,120,1.1615571822940942,0.0,32.58584278327997,47.56402500328605,-inf,-1806.2896511400172,47.56402500328605,155.62127149403716,108.05724649075113,155.62127149403716,47.56402500328605
MMT,3,2,-1,121,1.1615571822940942,0.0,32.58585011671178,47.56403967014967,-inf,-1822.2896438199014,47.56403967014967,155.62260947475102,108.05856980460133,155.62260947475102,47.56403967014967
MMT,3,2,-1,122,1.1615571822940942,0.0,32.585857450106325,47.56405433693875,-inf,-1838.2896364999344,47.56405433693875,155.62394747606814,108.05989313912939,155.62394747606814,47.56405433693875
MMT,3,2,-1,123,1.1615571822940942,0.0,32.585864783463585,47.56406900365327,-inf,-1854.289629180117,47.56406900365327,155.62528549798918,108.0612164943359,155.62528549798918,47.56406900365327
MMT,3,2,-1,124,1.1615571822940942,0.0,32.58587211678357,47.56408367029324,-inf,-1870.289621860448,47.56408367029324,155.6266235405147,108.06253987022146,155.6266235405147,47.56408367029324
MMT,3,2,-1,125,1.1615571822940942,0.0,32.58587945006628,47.56409833685866,-inf,-1886.2896145409288,47.56409833685866,155.62796160364542,108.06386326678674,155.62796160364542,47.56409833685866
MMT,3,2,-1,126,1.1615571822940942,0.0,32.58588678331172,47.56411300334955,-inf,-1902.2896072215585,47.56411300334955,155.6292996873819,108.06518668403235,155.6292996873819,47.56411300334955
MMT,3,2,-1,127,1.1615571822940942,0.0,32.58589411651988,47.56412766976587,-inf,-1918.2895999023374,47.56412766976587,155.6306377917248,108.06651012195894,155.6306377917248,47.56412766976587
MMT,3,2,-1,128,1.1615571822940942,0.0,32.585901449690766,47.564142336107636,-inf,-1934.2895925832652,47.564142336107636,155.63197591667472,108.0678335805671,155.63197591667472,47.564142336107636
MMT,3,2,-1,4,1.1615571822940942,0.0,32.58499185212832,47.56232314098274,-inf,49.709498714293915,49.709498714293915,155.46620537751147,107.90388223652872,157.61338095082263,47.56232314098274
BJMM,2,3,2,6,4.217968651777859,1.1615571822940942,32.58500652760797,47.56235249194205,46.2220541894896,32.71534326914272,47.56235249194205,161.4232490140209,113.86089652207886,161.4232490140209,47.56235249194205
BJMM,2,3,2,7,4.217969450163951,1.1615571822940942,32.58501386529183,47.56236716730976,46.22207076602999,16.715352507439434,47.56236716730976,161.4246140037208,113.86224683641103,161.4246140037208,47.56236716730976
BJMM,2,3,2,8,4.217970248546429,1.1615571822940942,32.58502120293835,47.562381842602804,46.222087342478844,0.7153617455700214,47.562381842602804,161.42597901425108,113.8635971716483,161.42597901425108,47.562381842602804
BJMM,2,3,2,9,4.217971046925295,1.1615571822940942,32.58502854054756,47.56239651782123,46.22210391883627,-15.284629016465544,47.56239651782123,161.42734404561253,113.8649475277913,161.42734404561253,47.56239651782123
BJMM,2,3,2,10,4.217971845300547,1.1615571822940942,32.58503587811945,47.562411192965,46.2221204951022,-31.284619778667178,47.562411192965,161.42870909780572,113.86629790484072,161.42870909780572,47.562411192965
BJMM,2,3,2,11,4.217972643672187,1.1615571822940942,32.58504321565402,47.56242586803414,46.22213707127666,-47.28461054103494,47.56242586803414,161.4300741708313,113.86764830279715,161.4300741708313,47.56242586803414
BJMM,2,3,2,12,4.217973442040216,1.1615571822940942,32.58505055315127,47.56244054302864,46.22215364735965,-63.28460130356882,47.56244054302864,161.43143926468989,113.86899872166124,161.43143926468989,47.56244054302864
BJMM,2,3,2,13,4.21797424040463,1.1615571822940942,32.5850578906112,47.56245521794851,46.22217022335117,-79.28459206626877,47.56245521794851,161.4328043793821,113.87034916143361,161.4328043793821,47.56245521794851
BJMM,2,3,2,14,4.217975038765432,1.1615571822940942,32.58506522803382,47.56246989279374,46.22218679925123,-95.28458282913488,47.56246989279374,161.43416951490863,113.87169962211489,161.43416951490863,47.56246989279374
BJMM,2,3,2,15,4.217975837122621,1.1615571822940942,32.58507256541912,47.56248456756434,46.22220337505982,-111.28457359216702,47.56248456756434,161.4355346712701,113.87305010370576,161.4355346712701,47.56248456756434
BJMM,2,3,2,16,4.217976635476198,1.1615571822940942,32.5850799027671,47.5624992422603,46.22221995077693,-127.28456435536532,47.5624992422603,161.4368998484671,113.8744006062068,161.4368998484671,47.5624992422603
BJMM,2,3,2,17,4.217977433826164,1.1615571822940942,32.58508724007777,47.56251391688164,46.22223652640258,-143.28455511872966,47.56251391688164,161.4382650465003,113.87575112961868,161.4382650465003,47.56251391688164
BJMM,2,3,2,18,4.2179782321725146,1.1615571822940942,32.585094577351114,47.56252859142833,46.222253101936786,-159.28454588226015,47.56252859142833,161.43963026537037,113.87710167394204,161.43963026537037,47.56252859142833
BJMM,2,3,2,19,4.217979030515253,1.1615571822940942,32.58510191458715,47.5625432659004,46.22226967737954,-175.28453664595668,47.5625432659004,161.44099550507786,113.87845223917746,161.44099550507786,47.5625432659004
BJMM,2,3,2,20,4.21797982885438,1.1615571822940942,32.585109251785866,47.562557940297836,46.22228625273078,-191.28452740981936,47.562557940297836,161.4423607656235,113.87980282532565,161.4423607656235,47.562557940297836
BJMM,2,3,2,21,4.217980627189894,1.1615571822940942,32.58511658894727,47.56257261462065,46.22230282799063,-207.28451817384814,47.56257261462065,161.44372604700786,113.88115343238721,161.44372604700786,47.56257261462065
BJMM,2,3,2,22,4.2179814255217964,1.1615571822940942,32.58512392607136,47.562587288868826,46.22231940315898,-223.2845089380429,47.562587288868826,161.4450913492316,113.88250406036278,161.4450913492316,47.562587288868826
BJMM,2,3,2,23,4.217982223850086,1.1615571822940942,32.58513126315813,47.56260196304237,46.22233597823583,-239.28449970240382,47.56260196304237,161.4464566722953,113.88385470925294,161.4464566722953,47.56260196304237
BJMM,2,3,2,24,4.217983022174762,1.1615571822940942,32.58513860020759,47.56261663714129,46.2223525532213,-255.2844904669309,47.56261663714129,161.44782201619972,113.88520537905843,161.44782201619972,47.56261663714129
BJMM,2,3,2,25,4.217983820495827,1.1615571822940942,32.585145937219735,47.562631311165575,46.22236912811526,-271.284481231624,47.562631311165575,161.44918738094543,113.88655606977984,161.44918738094543,47.562631311165575
BJMM,2,3,2,26,4.217984618813279,1.1615571822940942,32.58515327419457,47.56264598511524,46.22238570291776,-287.2844719964831,47.56264598511524,161.450552766533,113.88790678141777,161.450552766533,47.56264598511524
BJMM,2,3,2,27,4.217985417127119,1.1615571822940942,32.585160611132096,47.562660658990296,46.22240227762887,-303.28446276150834,47.562660658990296,161.4519181729632,113.88925751397291,161.4519181729632,47.562660658990296
BJMM,2,3,2,28,4.217986215437347,1.1615571822940942,32.5851679480323,47.562675332790704,46.22241885224848,-319.2844535266997,47.562675332790704,161.45328360023655,113.89060826744583,161.45328360023655,47.562675332790704
BJMM,2,3,2,29,4.217987013743963,1.1615571822940942,32.5851752848952,47.562690006516505,46.22243542677663,-335.2844442920571,47.562690006516505,161.45464904835373,113.89195904183723,161.45464904835373,47.562690006516505
BJMM,2,3,2,30,4.2179878120469665,1.1615571822940942,32.58518262172078,47.56270468016767,46.222452001213355,-351.28443505758054,47.56270468016767,161.4560145173154,113.89330983714771,161.4560145173154,47.56270468016767
BJMM,2,3,2,31,4.2179886103463575,1.1615571822940942,32.585189958509055,47.562719353744214,46.22246857555861,-367.28442582327017,47.562719353744214,161.45738000712214,113.89466065337793,161.45738000712214,47.562719353744214
BJMM,2,3,2,32,4.217989408642137,1.1615571822940942,32.585197295260016,47.56273402724614,46.2224851498124,-383.28441658912584,47.56273402724614,161.45874551777464,113.89601149052851,161.45874551777464,47.56273402724614
BJMM,2,3,2,33,4.217990206934306,1.1615571822940942,32.58520463197367,47.56274870067344,46.222501723974744,-399.2844073551475,47.56274870067344,161.46011104927354,113.8973623486001,161.46011104927354,47.56274870067344
BJMM,2,3,2,34,4.21799100522286,1.1615571822940942,32.585211968650015,47.56276337402613,46.22251829804567,-415.28439812133524,47.56276337402613,161.46147660161944,113.8987132275933,161.46147660161944,47.56276337402613
BJMM,2,3,2,35,4.217991803507803,1.1615571822940942,32.585219305289044,47.56277804730419,46.22253487202515,-431.284388887689,47.56277804730419,161.46284217481295,113.90006412750876,161.46284217481295,47.56277804730419
BJMM,2,3,2,36,4.217992601789135,1.1615571822940942,32.58522664189077,47.562792720507645,46.222551445913155,-447.2843796542089,47.562792720507645,161.4642077688548,113.90141504834718,161.4642077688548,47.562792720507645
BJMM,2,3,2,37,4.217993400066854,1.1615571822940942,32.58523397845518,47.56280739363646,46.2225680197097,-463.2843704208949,47.56280739363646,161.46557338374555,113.90276599010909,161.46557338374555,47.56280739363646
BJMM,2,3,2,38,4.217994198340962,1.1615571822940942,32.585241314982284,47.56282206669067,46.22258459341482,-479.2843611877469,47.56282206669067,161.46693901948586,113.90411695279519,161.46693901948586,47.56282206669067
BJMM,2,3,2,39,4.2179949966114565,1.1615571822940942,32.585248651472085,47.562836739670274,46.22260116702856,-495.2843519547651,47.562836739670274,161.4683046760764,113.90546793640611,161.4683046760764,47.562836739670274
BJMM,2,3,2,40,4.21799579487834,1.1615571822940942,32.58525598792457,47.56285141257524,46.22261774055079,-511.2843427219492,47.56285141257524,161.4696703535177,113.90681894094247,161.4696703535177,47.56285141257524
BJMM,2,3,2,41,4.217996593141613,1.1615571822940942,32.58526332433975,47.5628660854056,46.22263431398157,-527.2843334892995,47.5628660854056,161.4710360518105,113.9081699664049,161.4710360518105,47.5628660854056
BJMM,2,3,2,42,4.217997391401273,1.1615571822940942,32.585270660717626,47.562880758161356,46.22265088732094,-543.2843242568156,47.562880758161356,161.47240177095543,113.90952101279407,161.47240177095543,47.562880758161356
BJMM,2,3,2,43,4.2179981896573215,1.1615571822940942,32.5852779970582,47.5628954308425,46.222667460568886,-559.2843150244979,47.5628954308425,161.4737675109531,113.91087208011061,161.4737675109531,47.5628954308425
BJMM,2,3,2,44,4.217998987909758,1.1615571822940942,32.585285333361455,47.56291010344901,46.22268403372534,-575.2843057923462,47.56291010344901,161.47513327180414,113.91222316835513,161.47513327180414,47.56291010344901
BJMM,2,3,2,45,4.217999786158583,1.1615571822940942,32.585292669627414,47.56292477598093,46.22270060679041,-591.2842965603606,47.56292477598093,161.4764990535092,113.91357427752827,161.4764990535092,47.56292477598093
BJMM,2,3,2,46,4.218000584403796,1.1615571822940942,32.58530000585606,47.56293944843823,46.222717179764004,-607.2842873285412,47.56293944843823,161.47786485606892,113.91492540763069,161.47786485606892,47.56293944843823
BJMM,2,3,2,47,4.218001382645399,1.1615571822940942,32.58530734204741,47.56295412082092,46.22273375264618,-623.2842780968876,47.56295412082092,161.47923067948392,113.916276558663,161.47923067948392,47.56295412082092
BJMM,2,3,2,48,4.218002180883389,1.1615571822940942,32.58531467820145,47.562968793129,46.222750325436934,-639.2842688654,47.562968793129,161.48059652375485,113.91762773062585,161.48059652375485,47.562968793129
BJMM,2,3,2,49,4.218002979117769,1.1615571822940942,32.58532201431819,47.56298346536248,46.22276689813624,-655.2842596340787,47.56298346536248,161.48196238888235,113.91897892351987,161.48196238888235,47.56298346536248
BJMM,2,3,2,50,4.218003777348536,1.1615571822940942,32.585329350397615,47.56299813752133,46.222783470744105,-671.2842504029234,47.56299813752133,161.48332827486703,113.9203301373457,161.48332827486703,47.56299813752133
BJMM,2,3,2,51,4.218004575575693,1.1615571822940942,32.585336686439746,47.563012809605596,46.22280004326055,-687.2842411719339,47.563012809605596,161.48469418170959,113.92168137210398,161.48469418170959,47.563012809605596
BJMM,2,3,2,52,4.218005373799238,1.1615571822940942,32.58534402244457,47.56302748161525,46.22281661568557,-703.2842319411106,47.56302748161525,161.4860601094106,113.92303262779535,161.4860601094106,47.56302748161525
BJMM,2,3,2,53,4.21800617201917,1.1615571822940942,32.5853513584121,47.5630421535503,46.22283318801918,-719.2842227104535,47.5630421535503,161.48742605797074,113.92438390442044,161.48742605797074,47.5630421535503
BJMM,2,3,2,54,4.218006970235491,1.1615571822940942,32.58535869434231,47.563056825410726,46.22284976026131,-735.2842134799623,47.563056825410726,161.4887920273906,113.92573520197986,161.4887920273906,47.563056825410726
BJMM,2,3,2,55,4.218007768448202,1.1615571822940942,32.58536603023523,47.56307149719656,46.22286633241205,-751.284204249637,47.56307149719656,161.49015801767086,113.92708652047429,161.49015801767086,47.56307149719656
BJMM,2,3,2,56,4.218008566657303,1.1615571822940942,32.58537336609085,47.5630861689078,46.22288290447135,-767.2841950194778,47.5630861689078,161.49152402881214,113.92843785990434,161.49152402881214,47.5630861689078
BJMM,2,3,2,57,4.21800936486279,1.1615571822940942,32.58538070190916,47.56310084054442,46.222899476439224,-783.2841857894846,47.56310084054442,161.49289006081509,113.92978922027066,161.49289006081509,47.56310084054442
BJMM,2,3,2,58,4.218010163064666,1.1615571822940942,32.58538803769017,47.56311551210645,46.22291604831568,-799.2841765596577,47.56311551210645,161.4942561136803,113.93114060157387,161.4942561136803,47.56311551210645
BJMM,2,3,2,59,4.218010961262932,1.1615571822940942,32.58539537343388,47.56313018359387,46.22293262010069,-815.2841673299965,47.56313018359387,161.49562218740851,113.93249200381463,161.49562218740851,47.56313018359387
BJMM,2,3,2,60,4.218011759457586,1.1615571822940942,32.5854027091403,47.5631448550067,46.222949191794314,-831.2841581005014,47.5631448550067,161.49698828200025,113.93384342699355,161.49698828200025,47.5631448550067
BJMM,2,3,2,61,4.21801255764863,1.1615571822940942,32.585410044809414,47.56315952634493,46.222965763396516,-847.2841488711724,47.56315952634493,161.49835439745624,113.93519487111129,161.49835439745624,47.56315952634493
