trial,hidden,selector,retained,list_size,candidate_space,generated_children,exact_factor_evaluations
49,1,pair_beam,0.0,64,256,340,0
49,1,exact_rerank,0.0,64,256,340,2048
49,1,oracle_exact,0.0,64,256,256,4096
49,2,pair_beam,0.0,64,256,340,0
49,2,exact_rerank,1.0,64,256,340,2048
49,2,oracle_exact,1.0,64,256,256,4096
49,3,pair_beam,0.0,64,256,340,0
49,3,exact_rerank,0.0,64,256,340,2048
49,3,oracle_exact,0.0,64,256,256,4096
50,0,pair_beam,0.0,64,256,340,0
50,0,exact_rerank,0.0,64,256,340,2048
50,0,oracle_exact,0.0,64,256,256,4096
50,1,pair_beam,1.0,64,256,340,0
50,1,exact_rerank,0.0,64,256,340,2048
50,1,oracle_exact,0.0,64,256,256,4096
50,2,pair_beam,1.0,64,256,340,0
50,2,exact_rerank,1.0,64,256,340,2048
50,2,oracle_exact,1.0,64,256,256,4096
50,3,pair_beam,0.0,64,256,340,0
50,3,exact_rerank,1.0,64,256,340,2048
50,3,oracle_exact,1.0,64,256,256,4096
51,0,pair_beam,1.0,64,256,340,0
51,0,exact_rerank,1.0,64,256,340,2048
51,0,oracle_exact,0.0,64,256,256,4096
51,1,pair_beam,0.0,64,256,340,0
51,1,exact_rerank,0.0,64,256,340,2048
51,1,oracle_exact,0.0,64,256,256,4096
51,2,pair_beam,1.0,64,256,340,0
51,2,exact_rerank,1.0,64,256,340,2048
51,2,oracle_exact,1.0,64,256,256,4096
51,3,pair_beam,0.2,64,256,340,0
51,3,exact_rerank,0.0,64,256,340,2048
51,3,oracle_exact,0.0,64,256,256,4096
52,0,pair_beam,0.0,64,256,340,0
52,0,exact_rerank,1.0,64,256,340,2048
52,0,oracle_exact,0.0,64,256,256,4096
52,1,pair_beam,1.0,64,256,340,0
52,1,exact_rerank,1.0,64,256,340,2048
52,1,oracle_exact,1.0,64,256,256,4096
52,2,pair_beam,1.0,64,256,340,0
52,2,exact_rerank,0.0,64,256,340,2048
52,2,oracle_exact,0.0,64,256,256,4096
52,3,pair_beam,1.0,64,256,340,0
52,3,exact_rerank,1.0,64,256,340,2048
52,3,oracle_exact,1.0,64,256,256,4096
53,0,pair_beam,1.0,64,256,340,0
53,0,exact_rerank,1.0,64,256,340,2048
53,0,oracle_exact,1.0,64,256,256,4096
53,1,pair_beam,0.0,64,256,340,0
53,1,exact_rerank,0.0,64,256,340,2048
53,1,oracle_exact,0.0,64,256,256,4096
53,2,pair_beam,1.0,64,256,340,0
53,2,exact_rerank,1.0,64,256,340,2048
53,2,oracle_exact,1.0,64,256,256,4096
53,3,pair_beam,1.0,64,256,340,0
53,3,exact_rerank,1.0,64,256,340,2048
53,3,oracle_exact,1.0,64,256,256,4096
54,0,pair_beam,1.0,64,256,340,0
54,0,exact_rerank,1.0,64,256,340,2048
54,0,oracle_exact,1.0,64,256,256,4096
54,1,pair_beam,1.0,64,256,340,0
54,1,exact_rerank,1.0,64,256,340,2048
54,1,oracle_exact,0.0,64,256,256,4096
54,2,pair_beam,1.0,64,256,340,0
54,2,exact_rerank,1.0,64,256,340,2048
54,2,oracle_exact,0.0,64,256,256,4096
54,3,pair_beam,0.0,64,256,340,0
54,3,exact_rerank,0.0,64,256,340,2048
54,3,oracle_exact,0.0,64,256,256,4096
55,0,pair_beam,0.0,64,256,340,0
55,0,exact_rerank,0.0,64,256,340,2048
55,0,oracle_exact,0.0,64,256,256,4096
55,1,pair_beam,1.0,64,256,340,0
55,1,exact_rerank,1.0,64,256,340,2048
55,1,oracle_exact,1.0,64,256,256,4096
55,2,pair_beam,1.0,64,256,340,0
55,2,exact_rerank,1.0,64,256,340,2048
55,2,oracle_exact,1.0,64,256,256,4096
55,3,pair_beam,0.46153846153846156,64,256,340,0
55,3,exact_rerank,0.0,64,256,340,2048
55,3,oracle_exact,0.0,64,256,256,4096
56,0,pair_beam,1.0,64,256,340,0
56,0,exact_rerank,1.0,64,256,340,2048
56,0,oracle_exact,1.0,64,256,256,4096
56,1,pair_beam,0.0,64,256,340,0
56,1,exact_rerank,0.0,64,256,340,2048
56,1,oracle_exact,0.0,64,256,256,4096
56,2,pair_beam,0.0,64,256,340,0
56,2,exact_rerank,0.0,64,256,340,2048
56,2,oracle_exact,0.0,64,256,256,4096
56,3,pair_beam,0.0,64,256,340,0
56,3,exact_rerank,0.0,64,256,340,2048
56,3,oracle_exact,0.0,64,256,256,4096
57,0,pair_beam,0.0,64,256,340,0
57,0,exact_rerank,0.0,64,256,340,2048
57,0,oracle_exact,1.0,64,256,256,4096
57,1,pair_beam,0.0,64,256,340,0
57,1,exact_rerank,0.0,64,256,340,2048
57,1,oracle_exact,0.0,64,256,256,4096
57,2,pair_beam,1.0,64,256,340,0
57,2,exact_rerank,0.0,64,256,340,2048
57,2,oracle_exact,0.0,64,256,256,4096
57,3,pair_beam,0.0,64,256,340,0
57,3,exact_rerank,1.0,64,256,340,2048
57,3,oracle_exact,1.0,64,256,256,4096
58,0,pair_beam,0.0,64,256,340,0
58,0,exact_rerank,0.0,64,256,340,2048
58,0,oracle_exact,0.0,64,256,256,4096
58,1,pair_beam,1.0,64,256,340,0
58,1,exact_rerank,0.0,64,256,340,2048
58,1,oracle_exact,0.0,64,256,256,4096
58,2,pair_beam,0.0,64,256,340,0
58,2,exact_rerank,1.0,64,256,340,2048
58,2,oracle_exact,1.0,64,256,256,4096
58,3,pair_beam,0.0,64,256,340,0
58,3,exact_rerank,0.0,64,256,340,2048
58,3,oracle_exact,0.0,64,256,256,4096
59,0,pair_beam,0.0,64,256,340,0
59,0,exact_rerank,0.0,64,256,340,2048
59,0,oracle_exact,0.0,64,256,256,4096
59,1,pair_beam,0.0,64,256,340,0
59,1,exact_rerank,1.0,64,256,340,2048
59,1,oracle_exact,1.0,64,256,256,4096
59,2,pair_beam,0.0,64,256,340,0
59,2,exact_rerank,0.0,64,256,340,2048
59,2,oracle_exact,0.0,64,256,256,4096
59,3,pair_beam,1.0,64,256,340,0
59,3,exact_rerank,1.0,64,256,340,2048
59,3,oracle_exact,1.0,64,256,256,4096
60,0,pair_beam,1.0,64,256,340,0
60,0,exact_rerank,0.0,64,256,340,2048
60,0,oracle_exact,0.0,64,256,256,4096
60,1,pair_beam,1.0,64,256,340,0
60,1,exact_rerank,0.0,64,256,340,2048
60,1,oracle_exact,0.0,64,256,256,4096
60,2,pair_beam,0.0,64,256,340,0
60,2,exact_rerank,1.0,64,256,340,2048
60,2,oracle_exact,1.0,64,256,256,4096
60,3,pair_beam,0.0,64,256,340,0
60,3,exact_rerank,0.0,64,256,340,2048
60,3,oracle_exact,0.0,64,256,256,4096
61,0,pair_beam,1.0,64,256,340,0
61,0,exact_rerank,1.0,64,256,340,2048
61,0,oracle_exact,1.0,64,256,256,4096
61,1,pair_beam,1.0,64,256,340,0
61,1,exact_rerank,1.0,64,256,340,2048
61,1,oracle_exact,0.0,64,256,256,4096
61,2,pair_beam,0.0,64,256,340,0
61,2,exact_rerank,0.0,64,256,340,2048
61,2,oracle_exact,0.0,64,256,256,4096
61,3,pair_beam,0.125,64,256,340,0
61,3,exact_rerank,0.0,64,256,340,2048
61,3,oracle_exact,0.0,64,256,256,4096
62,0,pair_beam,0.0,64,256,340,0
62,0,exact_rerank,0.0,64,256,340,2048
62,0,oracle_exact,1.0,64,256,256,4096
62,1,pair_beam,0.0,64,256,340,0
62,1,exact_rerank,0.0,64,256,340,2048
62,1,oracle_exact,1.0,64,256,256,4096
62,2,pair_beam,0.0,64,256,340,0
62,2,exact_rerank,0.0,64,256,340,2048
62,2,oracle_exact,0.0,64,256,256,4096
62,3,pair_beam,0.0,64,256,340,0
62,3,exact_rerank,0.0,64,256,340,2048
62,3,oracle_exact,0.0,64,256,256,4096
63,0,pair_beam,1.0,64,256,340,0
63,0,exact_rerank,1.0,64,256,340,2048
63,0,oracle_exact,1.0,64,256,256,4096
63,1,pair_beam,0.0,64,256,340,0
63,1,exact_rerank,0.0,64,256,340,2048
63,1,oracle_exact,1.0,64,256,256,4096
63,2,pair_beam,0.0,64,256,340,0
63,2,exact_rerank,0.0,64,256,340,2048
63,2,oracle_exact,0.0,64,256,256,4096
63,3,pair_beam,0.0,64,256,340,0
63,3,exact_rerank,1.0,64,256,340,2048
63,3,oracle_exact,1.0,64,256,256,4096
