selector,beta,p,ell,list_log2,collision_list_log2,iteration_log2,mean_inverse_success_log2,expected_work_log2,gain_vs_uniform_prange_bits
leakage,2.0,6,7,95.03118801247133,78.06217790403315,95.03118801247133,94.32341143988758,189.3545994523589,-61.35459945235891
leakage,4.0,6,7,95.03118801247133,78.06217790403315,95.03118801247133,96.85815809596812,191.88934610843944,-63.88934610843944
leakage,8.0,6,7,95.03118801247133,78.06217790403315,95.03118801247133,106.63743591790711,201.66862393037843,-73.66862393037843
uniform,0.0,6,7,95.03118801247133,78.06217790403315,95.03118801247133,93.94660933602746,188.9777973484988,-60.9777973484988
leakage,0.0,6,8,95.03118801247133,62.06219991605178,95.03118801247133,93.94784265480982,188.97903066728117,-60.979030667281165
leakage,0.25,6,8,95.03118801247133,62.06219991605178,95.03118801247133,93.85028398697739,188.8814719994487,-60.881471999448706
leakage,0.5,6,8,95.03118801247133,62.06219991605178,95.03118801247133,93.79646952778336,188.82765754025468,-60.82765754025468
leakage,1.0,6,8,95.03118801247133,62.06219991605178,95.03118801247133,93.81651444881143,188.84770246128278,-60.84770246128278
leakage,2.0,6,8,95.03118801247133,62.06219991605178,95.03118801247133,94.3246389939572,189.3558270064285,-61.35582700642851
leakage,4.0,6,8,95.03118801247133,62.06219991605178,95.03118801247133,96.85938709253837,191.8905751050097,-63.8905751050097
leakage,8.0,6,8,95.03118801247133,62.06219991605178,95.03118801247133,106.63867467374853,201.66986268621986,-73.66986268621986
uniform,0.0,6,8,95.03118801247133,62.06219991605178,95.03118801247133,93.94784265480982,188.97903066728117,-60.97903066728115
leakage,0.0,6,9,95.03123203768241,46.06222192765151,95.03123203768241,93.94907598030585,188.98030801798825,-60.98030801798825
leakage,0.25,6,9,95.03123203768241,46.06222192765151,95.03123203768241,93.85151592426325,188.88274796194565,-60.882747961945654
leakage,0.5,6,9,95.03123203768241,46.06222192765151,95.03123203768241,93.79769997405342,188.82893201173584,-60.828932011735844
leakage,1.0,6,9,95.03123203768241,46.06222192765151,95.03123203768241,93.81774185187182,188.84897388955423,-60.84897388955423
leakage,2.0,6,9,95.03123203768241,46.06222192765151,95.03123203768241,94.32586139905722,189.35709343673963,-61.35709343673963
leakage,4.0,6,9,95.03123203768241,46.06222192765151,95.03123203768241,96.86060684663188,191.8918388843143,-63.891838884314296
leakage,8.0,6,9,95.03123203768241,46.06222192765151,95.03123203768241,106.63990738588127,201.6711394235637,-73.67113942356369
uniform,0.0,6,9,95.03123203768241,46.06222192765151,95.03123203768241,93.94907598030585,188.98030801798825,-60.980308017988264
leakage,0.0,6,10,95.03123203768241,30.062243939251232,95.03123203768241,93.95030930580187,188.98154134348428,-60.98154134348428
leakage,0.25,6,10,95.03123203768241,30.062243939251232,95.03123203768241,93.85274925436217,188.88398129204458,-60.88398129204458
leakage,0.5,6,10,95.03123203768241,30.062243939251232,95.03123203768241,93.79893277920648,188.8301648168889,-60.830164816888896
leakage,1.0,6,10,95.03123203768241,30.062243939251232,95.03123203768241,93.81897217157875,188.85020420926116,-60.850204209261165
leakage,2.0,6,10,95.03123203768241,30.062243939251232,95.03123203768241,94.32708291416436,189.35831495184678,-61.35831495184678
leakage,4.0,6,10,95.03123203768241,30.062243939251232,95.03123203768241,96.8618078369482,191.89303987463063,-63.89303987463063
leakage,8.0,6,10,95.03123203768241,30.062243939251232,95.03123203768241,106.64107705416318,201.6723090918456,-73.67230909184559
uniform,0.0,6,10,95.03123203768241,30.062243939251232,95.03123203768241,93.95030930580187,188.98154134348428,-60.98154134348428
leakage,0.0,6,11,95.03127606247455,14.062265950431993,95.03127606247455,93.95154263801109,188.98281870048564,-60.98281870048564
leakage,0.25,6,11,95.03127606247455,14.062265950431993,95.03127606247455,93.85398222948386,188.8852582919584,-60.885258291958394
leakage,0.5,6,11,95.03127606247455,14.062265950431993,95.03127606247455,93.80016557817036,188.83144164064493,-60.831441640644925
leakage,1.0,6,11,95.03127606247455,14.062265950431993,95.03127606247455,93.82020524419273,188.85148130666727,-60.85148130666727
leakage,2.0,6,11,95.03127606247455,14.062265950431993,95.03127606247455,94.32831921925039,189.35959528172492,-61.35959528172492
leakage,4.0,6,11,95.03127606247455,14.062265950431993,95.03127606247455,96.86305915937508,191.89433522184964,-63.894335221849644
leakage,8.0,6,11,95.03127606247455,14.062265950431993,95.03127606247455,106.64237195224474,201.67364801471928,-73.67364801471928
uniform,0.0,6,11,95.03127606247455,14.062265950431993,95.03127606247455,93.95154263801109,188.98281870048564,-60.98281870048564
leakage,0.0,6,12,95.03127606247455,-1.9377120383872466,95.03127606247455,93.95277597022032,188.98405203269488,-60.984052032694876
leakage,0.25,6,12,95.03127606247455,-1.9377120383872466,95.03127606247455,93.8552181801225,188.88649424259705,-60.88649424259705
leakage,0.5,6,12,95.03127606247455,-1.9377120383872466,95.03127606247455,93.80140423261379,188.83268029508832,-60.83268029508832
leakage,1.0,6,12,95.03127606247455,-1.9377120383872466,95.03127606247455,93.82144957529144,188.85272563776599,-60.852725637765985
leakage,2.0,6,12,95.03127606247455,-1.9377120383872466,95.03127606247455,94.32957588021037,189.36085194268492,-61.36085194268492
leakage,4.0,6,12,95.03127606247455,-1.9377120383872466,95.03127606247455,96.8643423649601,191.89561842743464,-63.89561842743464
leakage,8.0,6,12,95.03127606247455,-1.9377120383872466,95.03127606247455,106.64370363834625,201.6749797008208,-73.67497970082081
uniform,0.0,6,12,95.03127606247455,-1.9377120383872466,95.03127606247455,93.95277597022032,188.98405203269488,-60.98405203269486
leakage,0.0,6,13,95.03132008684777,-17.937690027625393,95.03132008684777,93.95400930914228,188.98532939599005,-60.98532939599005
leakage,0.25,6,13,95.03132008684777,-17.937690027625393,95.03132008684777,93.85645006805935,188.88777015490712,-60.887770154907116
leakage,0.5,6,13,95.03132008684777,-17.937690027625393,95.03132008684777,93.80263484539651,188.8339549322443,-60.833954932244296
leakage,1.0,6,13,95.03132008684777,-17.937690027625393,95.03132008684777,93.8226779942989,188.85399808114667,-60.85399808114667
leakage,2.0,6,13,95.03132008684777,-17.937690027625393,95.03132008684777,94.33080008206342,189.3621201689112,-61.36212016891119
leakage,4.0,6,13,95.03132008684777,-17.937690027625393,95.03132008684777,96.865554007783,191.8968740946308,-63.89687409463079
leakage,8.0,6,13,95.03132008684777,-17.937690027625393,95.03132008684777,106.64488002772038,201.67620011456813,-73.67620011456813
uniform,0.0,6,13,95.03132008684777,-17.937690027625393,95.03132008684777,93.95400930914228,188.98532939599005,-60.98532939599005
leakage,0.0,6,14,95.03132008684777,-33.93766801686351,95.03132008684777,93.95524264806423,188.986562734912,-60.98656273491201
leakage,0.25,6,14,95.03132008684777,-33.93766801686351,95.03132008684777,93.85768094192318,188.88900102877096,-60.88900102877096
leakage,0.5,6,14,95.03132008684777,-33.93766801686351,95.03132008684777,93.80386388339898,188.83518397024676,-60.83518397024676
leakage,1.0,6,14,95.03132008684777,-33.93766801686351,95.03132008684777,93.82390520301783,188.8552252898656,-60.85522528986559
leakage,2.0,6,14,95.03132008684777,-33.93766801686351,95.03132008684777,94.33202948453165,189.36334957137942,-61.363349571379416
leakage,4.0,6,14,95.03132008684777,-33.93766801686351,95.03132008684777,96.86679817694863,191.8981182637964,-63.89811826379639
leakage,8.0,6,14,95.03132008684777,-33.93766801686351,95.03132008684777,106.6461623761722,201.67748246301997,-73.67748246301997
uniform,0.0,6,14,95.03132008684777,-33.93766801686351,95.03132008684777,93.95524264806423,188.986562734912,-60.986562734912
leakage,0.0,6,15,95.03136411080212,-49.93764600652051,95.03136411080212,93.95647599369843,188.98784010450055,-60.98784010450055
leakage,0.25,6,15,95.03136411080212,-49.93764600652051,95.03136411080212,93.85891737943359,188.8902814902357,-60.89028149023571
leakage,0.5,6,15,95.03136411080212,-49.93764600652051,95.03136411080212,93.8051033062867,188.8364674170888,-60.83646741708881
leakage,1.0,6,15,95.03136411080212,-49.93764600652051,95.03136411080212,93.82515027741071,188.85651438821282,-60.856514388212815
leakage,2.0,6,15,95.03136411080212,-49.93764600652051,95.03136411080212,94.33328482004059,189.3646489308427,-61.36464893084269
leakage,4.0,6,15,95.03136411080212,-49.93764600652051,95.03136411080212,96.86807213355974,191.89943624436185,-63.89943624436185
leakage,8.0,6,15,95.03136411080212,-49.93764600652051,95.03136411080212,106.64747115094077,201.6788352617429,-73.6788352617429
uniform,0.0,6,15,95.03136411080212,-49.93764600652051,95.03136411080212,93.95647599369843,188.98784010450055,-60.98784010450055
leakage,0.0,6,16,95.03136411080212,-65.93762399617754,95.03136411080212,93.95770933933264,188.98907345013475,-60.989073450134754
leakage,0.25,6,16,95.03136411080212,-65.93762399617754,95.03136411080212,93.8601511516978,188.89151526249992,-60.89151526249992
leakage,0.5,6,16,95.03136411080212,-65.93762399617754,95.03136411080212,93.80633774499405,188.83770185579618,-60.83770185579618
leakage,1.0,6,16,95.03136411080212,-65.93762399617754,95.03136411080212,93.82638679092729,188.8577509017294,-60.85775090172939
leakage,2.0,6,16,95.03136411080212,-65.93762399617754,95.03136411080212,94.33452820565331,189.36589231645542,-61.365892316455415
leakage,4.0,6,16,95.03136411080212,-65.93762399617754,95.03136411080212,96.8693361624831,191.90070027328522,-63.900700273285224
leakage,8.0,6,16,95.03136411080212,-65.93762399617754,95.03136411080212,106.64878283132727,201.6801469421294,-73.6801469421294
uniform,0.0,6,16,95.03136411080212,-65.93762399617754,95.03136411080212,93.95770933933264,188.98907345013475,-60.989073450134754
leakage,0.0,8,0,125.47395540328644,250.94791080657288,250.94791080657288,85.05208919342714,336.0,-208.0
leakage,0.25,8,0,125.47395540328644,250.94791080657288,250.94791080657288,84.95818585254487,335.90609665911774,-207.90609665911774
leakage,0.5,8,0,125.47395540328644,250.94791080657288,250.94791080657288,84.90400428976284,335.8519150963357,-207.8519150963357
leakage,1.0,8,0,125.47395540328644,250.94791080657288,250.94791080657288,84.91190970530599,335.85982051187887,-207.85982051187887
leakage,2.0,8,0,125.47395540328644,250.94791080657288,250.94791080657288,85.35718118924657,336.30509199581945,-208.30509199581945
leakage,4.0,8,0,125.47395540328644,250.94791080657288,250.94791080657288,87.65609182181734,338.6040026283902,-210.60400262839022
leakage,8.0,8,0,125.47395540328644,250.94791080657288,250.94791080657288,96.62300469071296,347.57091549728585,-219.57091549728585
uniform,0.0,8,0,125.47395540328644,250.94791080657288,250.94791080657288,85.05208919342714,336.0,-208.0
leakage,0.0,8,1,125.47401410550363,234.9479474951787,234.9479474951787,85.05326373964596,320.00121123482467,-192.00121123482467
leakage,0.25,8,1,125.47401410550363,234.9479474951787,234.9479474951787,84.95935880526103,319.90730630043976,-191.90730630043976
leakage,0.5,8,1,125.47401410550363,234.9479474951787,234.9479474951787,84.90517518418453,319.85312267936325,-191.85312267936325
leakage,1.0,8,1,125.47401410550363,234.9479474951787,234.9479474951787,84.91307511537873,319.8610226105574,-191.86102261055743
leakage,2.0,8,1,125.47401410550363,234.9479474951787,234.9479474951787,85.35833149686455,320.30627899204325,-192.30627899204325
leakage,4.0,8,1,125.47401410550363,234.9479474951787,234.9479474951787,87.6572076162432,322.60515511142194,-194.60515511142194
leakage,8.0,8,1,125.47401410550363,234.9479474951787,234.9479474951787,96.62406061716652,331.5720081123452,-203.5720081123452
uniform,0.0,8,1,125.47401410550363,234.9479474951787,234.9479474951787,85.05326373964596,320.00121123482467,-192.00121123482467
leakage,0.0,8,2,125.47401410550363,218.94798418378454,218.94798418378454,85.05443828586476,304.00242246964933,-176.00242246964933
leakage,0.25,8,2,125.47401410550363,218.94798418378454,218.94798418378454,84.9605356438559,303.9085198276405,-175.90851982764048
leakage,0.5,8,2,125.47401410550363,218.94798418378454,218.94798418378454,84.90635460266553,303.85433878645006,-175.85433878645006
leakage,1.0,8,2,125.47401410550363,218.94798418378454,218.94798418378454,84.91426029559358,303.8622444793781,-175.8622444793781
leakage,2.0,8,2,125.47401410550363,218.94798418378454,218.94798418378454,85.35952896214486,304.3075131459294,-176.30751314592942
leakage,4.0,8,2,125.47401410550363,218.94798418378454,218.94798418378454,87.6584268794169,306.60641106320145,-178.60641106320145
leakage,8.0,8,2,125.47401410550363,218.94798418378454,218.94798418378454,96.62531451123947,315.573298695024,-187.573298695024
uniform,0.0,8,2,125.47401410550363,218.94798418378454,218.94798418378454,85.05443828586476,304.00242246964933,-176.0024224696493
leakage,0.0,8,3,125.4740728071815,202.94802087185104,202.94802087185104,85.0556128407276,288.0036337125787,-160.00363371257868
leakage,0.25,8,3,125.4740728071815,202.94802087185104,202.94802087185104,84.96171211143746,287.9097329832885,-159.9097329832885
leakage,0.5,8,3,125.4740728071815,202.94802087185104,202.94802087185104,84.90753286343342,287.85555373528445,-159.85555373528445
leakage,1.0,8,3,125.4740728071815,202.94802087185104,202.94802087185104,84.91544178394251,287.86346265579357,-159.86346265579357
leakage,2.0,8,3,125.4740728071815,202.94802087185104,202.94802087185104,85.36071572865619,288.30873660050725,-160.30873660050725
leakage,4.0,8,3,125.4740728071815,202.94802087185104,202.94802087185104,87.65962233706288,290.60764320891394,-162.60764320891394
leakage,8.0,8,3,125.4740728071815,202.94802087185104,202.94802087185104,96.62652947664908,299.5745503485001,-171.5745503485001
uniform,0.0,8,3,125.4740728071815,202.94802087185104,202.94802087185104,85.0556128407276,288.0036337125787,-160.00363371257865
leakage,0.0,8,4,125.4740728071815,186.94805755991757,186.94805755991757,85.05678739559045,272.004844955508,-144.00484495550802
leakage,0.25,8,4,125.4740728071815,186.94805755991757,186.94805755991757,84.96288486306037,271.91094242297794,-143.91094242297794
leakage,0.5,8,4,125.4740728071815,186.94805755991757,186.94805755991757,84.90870392170724,271.8567614816248,-143.8567614816248
leakage,1.0,8,4,125.4740728071815,186.94805755991757,186.94805755991757,84.91660972178394,271.8646672817015,-143.8646672817015
leakage,2.0,8,4,125.4740728071815,186.94805755991757,186.94805755991757,85.36187774830624,272.3099353082238,-144.30993530822383
leakage,4.0,8,4,125.4740728071815,186.94805755991757,186.94805755991757,87.66076936429768,274.60882692421524,-146.60882692421524
leakage,8.0,8,4,125.4740728071815,186.94805755991757,186.94805755991757,96.6276335404067,283.57569110032426,-155.57569110032426
uniform,0.0,8,4,125.4740728071815,186.94805755991757,186.94805755991757,85.05678739559045,272.004844955508,-144.00484495550802
leakage,0.0,8,5,125.47413150832007,170.94809424744477,170.94809424744477,85.05796195909673,256.00605620654153,-128.00605620654153
leakage,0.25,8,5,125.47413150832007,170.94809424744477,170.94809424744477,84.96406068029985,255.9121549277446,-127.91215492774461
leakage,0.5,8,5,125.47413150832007,170.94809424744477,170.94809424744477,84.90988118262634,255.85797543007112,-127.85797543007112
leakage,1.0,8,5,125.47413150832007,170.94809424744477,170.94809424744477,84.91779033881251,255.86588458625727,-127.86588458625727
leakage,2.0,8,5,125.47413150832007,170.94809424744477,170.94809424744477,85.3630664234063,256.31116067085105,-128.31116067085105
leakage,4.0,8,5,125.47413150832007,170.94809424744477,170.94809424744477,87.66197780518475,258.6100720526295,-130.6100720526295
leakage,8.0,8,5,125.47413150832007,170.94809424744477,170.94809424744477,96.62888968921547,267.5769839366602,-139.5769839366602
uniform,0.0,8,5,125.47413150832007,170.94809424744477,170.94809424744477,85.05796195909673,256.00605620654153,-128.0060562065415
leakage,0.0,8,6,125.47413150832007,154.94813093497197,154.94813093497197,85.05913652260303,240.00726745757498,-112.00726745757498
leakage,0.25,8,6,125.47413150832007,154.94813093497197,154.94813093497197,84.96523532836834,239.91336626334032,-111.91336626334032
leakage,0.5,8,6,125.47413150832007,154.94813093497197,154.94813093497197,84.91105659769974,239.8591875326717,-111.85918753267171
leakage,1.0,8,6,125.47413150832007,154.94813093497197,154.94813093497197,84.918969304398,239.86710023936996,-111.86710023936996
leakage,2.0,8,6,125.47413150832007,154.94813093497197,154.94813093497197,85.36425892619894,240.3123898611709,-112.31238986117091
leakage,4.0,8,6,125.47413150832007,154.94813093497197,154.94813093497197,87.66320728975906,242.611338224731,-114.61133822473101
leakage,8.0,8,6,125.47413150832007,154.94813093497197,154.94813093497197,96.63018724652395,251.57831818149592,-123.57831818149592
uniform,0.0,8,6,125.47413150832007,154.94813093497197,154.94813093497197,85.05913652260303,240.00726745757498,-112.007267457575
leakage,0.0,8,7,125.47419020891931,138.94816762195984,138.94816762195984,85.06031109475221,224.00847871671203,-96.00847871671203
leakage,0.25,8,7,125.47419020891931,138.94816762195984,138.94816762195984,84.96640949094282,223.91457711290266,-95.91457711290266
leakage,0.5,8,7,125.47419020891931,138.94816762195984,138.94816762195984,84.91223043869849,223.86039806065833,-95.86039806065833
leakage,1.0,8,7,125.47419020891931,138.94816762195984,138.94816762195984,84.92014289204317,223.868310514003,-95.86831051400301
leakage,2.0,8,7,125.47419020891931,138.94816762195984,138.94816762195984,85.3654338259485,224.31360144790835,-96.31360144790835
leakage,4.0,8,7,125.47419020891931,138.94816762195984,138.94816762195984,87.66438934219948,226.61255696415932,-98.61255696415932
leakage,8.0,8,7,125.47419020891931,138.94816762195984,138.94816762195984,96.63138525075898,235.5795528727188,-107.5795528727188
uniform,0.0,8,7,125.47419020891931,138.94816762195984,138.94816762195984,85.06031109475221,224.00847871671203,-96.00847871671205
leakage,0.0,8,8,125.47419020891931,122.94820430894774,125.47419020891931,85.06148566690139,210.5356758758207,-82.53567587582069
leakage,0.25,8,8,125.47419020891931,122.94820430894774,125.47419020891931,84.96758244876906,210.44177265768838,-82.44177265768838
leakage,0.5,8,8,125.47419020891931,122.94820430894774,125.47419020891931,84.91340194512476,210.38759215404406,-82.38759215404406
leakage,1.0,8,8,125.47419020891931,122.94820430894774,125.47419020891931,84.92131209046498,210.3955022993843,-82.3955022993843
leakage,2.0,8,8,125.47419020891931,122.94820430894774,125.47419020891931,85.36660083082838,210.84079103974767,-82.84079103974767
leakage,4.0,8,8,125.47419020891931,122.94820430894774,125.47419020891931,87.66555782500431,213.13974803392364,-85.13974803392364
leakage,8.0,8,8,125.47419020891931,122.94820430894774,125.47419020891931,96.63256501205043,222.10675522096975,-94.10675522096975
uniform,0.0,8,8,125.47419020891931,122.94820430894774,125.47419020891931,85.06148566690139,210.5356758758207,-82.5356758758207
leakage,0.0,8,9,125.47424890897925,106.9482409953963,125.47424890897925,85.06266024769289,210.53690915667215,-82.53690915667215
leakage,0.25,8,9,125.47424890897925,106.9482409953963,125.47424890897925,84.96875526423996,210.4430041732192,-82.44300417321921
leakage,0.5,8,9,125.47424890897925,106.9482409953963,125.47424890897925,84.91457287059926,210.3888217795785,-82.3888217795785
leakage,1.0,8,9,125.47424890897925,106.9482409953963,125.47424890897925,84.92247914575857,210.39672805473782,-82.39672805473782
leakage,2.0,8,9,125.47424890897925,106.9482409953963,125.47424890897925,85.36776135890683,210.84201026788608,-82.84201026788608
leakage,4.0,8,9,125.47424890897925,106.9482409953963,125.47424890897925,87.66671412564715,213.1409630346264,-85.1409630346264
leakage,8.0,8,9,125.47424890897925,106.9482409953963,125.47424890897925,96.63373598127197,222.1079848902512,-94.1079848902512
uniform,0.0,8,9,125.47424890897925,106.9482409953963,125.47424890897925,85.06266024769289,210.53690915667215,-82.53690915667214
leakage,0.0,8,10,125.47424890897925,90.9482776818449,125.47424890897925,85.0638348284844,210.53808373746364,-82.53808373746364
leakage,0.25,8,10,125.47424890897925,90.9482776818449,125.47424890897925,84.96992986547902,210.44417877445827,-82.44417877445827
leakage,0.5,8,10,125.47424890897925,90.9482776818449,125.47424890897925,84.91574685427221,210.38999576325148,-82.38999576325148
leakage,1.0,8,10,125.47424890897925,90.9482776818449,125.47424890897925,84.92365014543218,210.39789905441143,-82.39789905441143
leakage,2.0,8,10,125.47424890897925,90.9482776818449,125.47424890897925,85.36892154289359,210.84317045187282,-82.84317045187282
leakage,4.0,8,10,125.47424890897925,90.9482776818449,125.47424890897925,87.66784828973618,213.14209719871542,-85.14209719871542
leakage,8.0,8,10,125.47424890897925,90.9482776818449,125.47424890897925,96.63482955047377,222.10907845945303,-94.10907845945303
uniform,0.0,8,10,125.47424890897925,90.9482776818449,125.47424890897925,85.0638348284844,210.53808373746364,-82.53808373746365
leakage,0.0,8,11,125.47430760849988,74.94831436775416,125.47430760849988,85.06500941791768,210.53931702641756,-82.53931702641756
leakage,0.25,8,11,125.47430760849988,74.94831436775416,125.47430760849988,84.97110399078753,210.4454115992874,-82.44541159928741
leakage,0.5,8,11,125.47430760849988,74.94831436775416,125.47430760849988,84.91692073731473,210.39122834581462,-82.39122834581462
leakage,1.0,8,11,125.47430760849988,74.94831436775416,125.47430760849988,84.92482431082705,210.39913191932692,-82.39913191932692
leakage,2.0,8,11,125.47430760849988,74.94831436775416,125.47430760849988,85.37009959513743,210.84440720363733,-82.84440720363733
leakage,4.0,8,11,125.47430760849988,74.94831436775416,125.47430760849988,87.66904501338651,213.14335262188638,-85.14335262188638
leakage,8.0,8,11,125.47430760849988,74.94831436775416,125.47430760849988,96.63608221689775,222.11038982539765,-94.11038982539765
uniform,0.0,8,11,125.47430760849988,74.94831436775416,125.47430760849988,85.06500941791768,210.53931702641756,-82.53931702641756
leakage,0.0,8,12,125.47430760849988,58.94835105366343,125.47430760849988,85.06618400735096,210.54049161585084,-82.54049161585084
leakage,0.25,8,12,125.47430760849988,58.94835105366343,125.47430760849988,84.97228190311043,210.4465895116103,-82.44658951161031
leakage,0.5,8,12,125.47430760849988,58.94835105366343,125.47430760849988,84.91810208022696,210.39240968872684,-82.39240968872684
leakage,1.0,8,12,125.47430760849988,58.94835105366343,125.47430760849988,84.9260128536684,210.40032046216828,-82.40032046216828
leakage,2.0,8,12,125.47430760849988,58.94835105366343,125.47430760849988,85.37130378486943,210.84561139336932,-82.84561139336932
leakage,4.0,8,12,125.47430760849988,58.94835105366343,125.47430760849988,87.67028311601605,213.14459072451592,-85.14459072451592
leakage,8.0,8,12,125.47430760849988,58.94835105366343,125.47430760849988,96.63738362424802,222.1116912327479,-94.11169123274789
uniform,0.0,8,12,125.47430760849988,58.94835105366343,125.47430760849988,85.06618400735096,210.54049161585084,-82.54049161585084
leakage,0.0,8,13,125.47436630748125,42.94838773903345,125.47436630748125,85.06735860542543,210.54172491290666,-82.54172491290666
leakage,0.25,8,13,125.47436630748125,42.94838773903345,125.47436630748125,84.97345464674056,210.4478209542218,-82.44782095422181
leakage,0.5,8,13,125.47436630748125,42.94838773903345,125.47436630748125,84.91927318865737,210.39363949613863,-82.39363949613863
leakage,1.0,8,13,125.47436630748125,42.94838773903345,125.47436630748125,84.92718115710272,210.40154746458398,-82.40154746458398
leakage,2.0,8,13,125.47436630748125,42.94838773903345,125.47436630748125,85.3724668833551,210.84683319083635,-82.84683319083635
leakage,4.0,8,13,125.47436630748125,42.94838773903345,125.47436630748125,87.67143126636594,213.14579757384718,-85.14579757384718
leakage,8.0,8,13,125.47436630748125,42.94838773903345,125.47436630748125,96.6384886277841,222.11285493526535,-94.11285493526535
uniform,0.0,8,13,125.47436630748125,42.94838773903345,125.47436630748125,85.06735860542543,210.54172491290666,-82.54172491290667
leakage,0.0,8,14,125.47436630748125,26.94842442440344,125.47436630748125,85.06853320349991,210.54289951098116,-82.54289951098116
leakage,0.25,8,14,125.47436630748125,26.94842442440344,125.47436630748125,84.9746260935847,210.44899240106594,-82.44899240106594
leakage,0.5,8,14,125.47436630748125,26.94842442440344,125.47436630748125,84.9204422516186,210.39480855909983,-82.39480855909983
leakage,1.0,8,14,125.47436630748125,26.94842442440344,125.47436630748125,84.92834770963138,210.40271401711263,-82.40271401711263
leakage,2.0,8,14,125.47436630748125,26.94842442440344,125.47436630748125,85.37363574228762,210.84800204976887,-82.84800204976887
leakage,4.0,8,14,125.47436630748125,26.94842442440344,125.47436630748125,87.67261838821966,213.1469846957009,-85.1469846957009
leakage,8.0,8,14,125.47436630748125,26.94842442440344,125.47436630748125,96.63972414467953,222.11409045216078,-94.11409045216078
uniform,0.0,8,14,125.47436630748125,26.94842442440344,125.47436630748125,85.06853320349991,210.54289951098116,-82.54289951098116
leakage,0.0,8,15,125.47442500592337,10.948461109234216,125.47442500592337,85.06970781021502,210.5441328161384,-82.54413281613839
leakage,0.25,8,15,125.47442500592337,10.948461109234216,125.47442500592337,84.9758046267579,210.45022963268127,-82.45022963268127
leakage,0.5,8,15,125.47442500592337,10.948461109234216,125.47442500592337,84.92162458626518,210.39604959218855,-82.39604959218855
leakage,1.0,8,15,125.47442500592337,10.948461109234216,125.47442500592337,84.92953726904774,210.4039622749711,-82.4039622749711
leakage,2.0,8,15,125.47442500592337,10.948461109234216,125.47442500592337,85.37483848503294,210.8492634909563,-82.8492634909563
leakage,4.0,8,15,125.47442500592337,10.948461109234216,125.47442500592337,87.67384508586929,213.14827009179265,-85.14827009179265
leakage,8.0,8,15,125.47442500592337,10.948461109234216,125.47442500592337,96.64099590070667,222.11542090663005,-94.11542090663005
uniform,0.0,8,15,125.47442500592337,10.948461109234216,125.47442500592337,85.06970781021502,210.5441328161384,-82.54413281613839
leakage,0.0,8,16,125.47442500592337,-5.051502205935037,125.47442500592337,85.07088241693015,210.5453074228535,-82.54530742285351
leakage,0.25,8,16,125.47442500592337,-5.051502205935037,125.47442500592337,84.97697976683874,210.4514047727621,-82.45140477276209
leakage,0.5,8,16,125.47442500592337,-5.051502205935037,125.47442500592337,84.92280055415058,210.39722556007393,-82.39722556007393
leakage,1.0,8,16,125.47442500592337,-5.051502205935037,125.47442500592337,84.93071580627524,210.40514081219862,-82.40514081219862
leakage,2.0,8,16,125.47442500592337,-5.051502205935037,125.47442500592337,85.37602556199403,210.8504505679174,-82.85045056791739
leakage,4.0,8,16,125.47442500592337,-5.051502205935037,125.47442500592337,87.67505816464788,213.14948317057124,-85.14948317057124
leakage,8.0,8,16,125.47442500592337,-5.051502205935037,125.47442500592337,96.6422704733899,222.11669547931325,-94.11669547931325
uniform,0.0,8,16,125.47442500592337,-5.051502205935037,125.47442500592337,85.07088241693015,210.5453074228535,-82.54530742285351
